genome	locus	family	cluster_type	provenance	functional_category	subsystem	redox_role	virulence_link
GCF_002086115.1	NBNMCA_05159	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086115.1	NBNMCA_05166	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086115.1	NBNMCA_05418	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086115.1	NBNMCA_05501	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated	Electron transfer	Ferredoxin/flavodoxin reductase	electron_donor	
GCF_002086115.1	NBNMCA_05521	Radical_SAM_MoaA	4Fe-4S	core_validated	Cofactor biosynthesis	Molybdopterin (moaA)	radical_catalysis	
GCF_002086115.1	NBNMCA_05571	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086115.1	NBNMCA_05572	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086115.1	NBNMCA_05594	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086115.1	NBNMCA_05623	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_00117	Rieske_steroid_oxygenase	2Fe-2S	core_validated	Lipid metabolism	Cholesterol/steroid catabolism	oxygenase	cholesterol_catabolism_virulence
GCF_002086125.1	GNIIIK_00151	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_00153	Rieske_steroid_oxygenase	2Fe-2S	core_validated	Lipid metabolism	Cholesterol/steroid catabolism	oxygenase	cholesterol_catabolism_virulence
GCF_002086125.1	GNIIIK_00162	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_00209	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_00211	Rieske_steroid_oxygenase	2Fe-2S	core_validated	Lipid metabolism	Cholesterol/steroid catabolism	oxygenase	cholesterol_catabolism_virulence
GCF_002086125.1	GNIIIK_00252	Radical_SAM_MiaB	4Fe-4S	core_validated	tRNA modification	tRNA methylthiolation (miaB)	radical_catalysis	
GCF_002086125.1	GNIIIK_00390	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_00393	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_00450	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_00765	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_00767	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_00790	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_00848	Radical_SAM_LipA	4Fe-4S	core_validated	Cofactor biosynthesis	Lipoic acid synthase	radical_catalysis	essential
GCF_002086125.1	GNIIIK_00972	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_002086125.1	GNIIIK_00973	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_002086125.1	GNIIIK_00986	Aconitase	4Fe-4S	core_validated	Central metabolism	TCA cycle (aconitase)	catalytic_4Fe4S	
GCF_002086125.1	GNIIIK_01039	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_01107	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_01199	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated	Electron transfer	Ferredoxin/flavodoxin reductase	electron_donor	
GCF_002086125.1	GNIIIK_01215	Radical_SAM_MoaA	4Fe-4S	core_validated	Cofactor biosynthesis	Molybdopterin (moaA)	radical_catalysis	
GCF_002086125.1	GNIIIK_01289	FeS_reductase_CCG	4Fe-4S	core_validated	Redox	CCG-domain (heterodisulfide-like)	redox_catalysis	
GCF_002086125.1	GNIIIK_01600	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_01602	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_01606	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_01693	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_01711	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_01736	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_01926	Radical_SAM_BioB	4Fe-4S	core_validated	Cofactor biosynthesis	Biotin synthase	radical_catalysis	
GCF_002086125.1	GNIIIK_01984	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_02104	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_02153	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_02210	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_02253	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_02254	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_02355	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_02508	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_02556	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_02558	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_02589	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_02666	Nitrite_sulfite_reductase	4Fe-4S	core_validated	Assimilation	Nitrite/sulfite reduction (siroheme)	redox_catalysis	
GCF_002086125.1	GNIIIK_02667	Radical_SAM_HemN	4Fe-4S	core_validated	Cofactor biosynthesis	Heme biosynthesis (hemN)	radical_catalysis	
GCF_002086125.1	GNIIIK_02757	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_02922	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_02925	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_02934	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_02983	Radical_SAM_RlmN	4Fe-4S	core_validated	rRNA modification	rRNA methylation (rlmN)	radical_catalysis	
GCF_002086125.1	GNIIIK_02989	IspG_HMBPP_synthase	4Fe-4S	core_validated	Isoprenoid biosynthesis	MEP pathway (ispG)	catalytic_4Fe4S	essential_MEP
GCF_002086125.1	GNIIIK_03080	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_03319	FbiC_FO_synthase	4Fe-4S	core_validated	Cofactor biosynthesis	F420 biosynthesis (fbiC)	radical_catalysis	F420_redox_TB
GCF_002086125.1	GNIIIK_03377	Glutamate_synthase	3Fe-4S	core_validated	Amino acid metabolism	Glutamate synthase (GOGAT)	catalytic	
GCF_002086125.1	GNIIIK_03387	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_03468	SerA_dehydrogenase	4Fe-4S	core_validated	Amino acid metabolism	Serine biosynthesis (flagged non-FeS)	catalytic	
GCF_002086125.1	GNIIIK_03477	IPM_isomerase_LeuC	4Fe-4S	core_validated	Amino acid metabolism	Leucine biosynthesis	catalytic_4Fe4S	
GCF_002086125.1	GNIIIK_03516	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_03560	Rieske_nitrite_reductase	2Fe-2S	core_validated	Nitrogen metabolism	Nitrite reduction	redox_catalysis	
GCF_002086125.1	GNIIIK_03561	Nitrite_sulfite_reductase	4Fe-4S	core_validated	Assimilation	Nitrite/sulfite reduction (siroheme)	redox_catalysis	
GCF_002086125.1	GNIIIK_03567	SDH_FRD	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	TCA / succinate dehydrogenase	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_03590	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_03739	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_03869	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_03908	Rieske_steroid_oxygenase	2Fe-2S	core_validated	Lipid metabolism	Cholesterol/steroid catabolism	oxygenase	cholesterol_catabolism_virulence
GCF_002086125.1	GNIIIK_03983	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_04027	Radical_SAM_PqqE	4Fe-4S	core_validated	Cofactor biosynthesis	PQQ biosynthesis	radical_catalysis	
GCF_002086125.1	GNIIIK_04184	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_04204	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_04221	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_04394	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086125.1	GNIIIK_04526	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_04564	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_04641	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_04642	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_04650	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_04673	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_04746	NADH_dehydrogenase	4Fe-4S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_04748	NADH_dehydrogenase	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_04749	NADH_dehydrogenase	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_04750	NADH_dehydrogenase	2Fe-2S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_04753	NADH_dehydrogenase	4Fe-4S	core_validated	Energy metabolism	Respiratory complex I (nuo)	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_04898	SDH_FRD	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	TCA / succinate dehydrogenase	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_04942	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_05074	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05117	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_05125	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05127	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05141	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_05154	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05214	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05287	DNA_glycosylase_MutY	4Fe-4S	core_validated	DNA repair	Base excision repair (MutY)	DNA_repair	oxidative_stress_survival
GCF_002086125.1	GNIIIK_05300	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086125.1	GNIIIK_05344	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05386	Rieske_QcrA	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (cytochrome bc1, QcrA)	electron_transport	essential_respiration
GCF_002086125.1	GNIIIK_05444	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086125.1	GNIIIK_05482	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086125.1	GNIIIK_05569	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_05600	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086125.1	GNIIIK_05631	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_00074	Rieske_QcrA	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (cytochrome bc1, QcrA)	electron_transport	essential_respiration
GCF_002086275.1	HODGID_00332	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_00353	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086275.1	HODGID_00432	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086275.1	HODGID_00537	SerA_dehydrogenase	4Fe-4S	core_validated	Amino acid metabolism	Serine biosynthesis (flagged non-FeS)	catalytic	
GCF_002086275.1	HODGID_00620	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086275.1	HODGID_00656	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_00683	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086275.1	HODGID_00707	FeS_reductase_CCG	4Fe-4S	core_validated	Redox	CCG-domain (heterodisulfide-like)	redox_catalysis	
GCF_002086275.1	HODGID_00784	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086275.1	HODGID_01015	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_01223	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086275.1	HODGID_01229	Glutamate_synthase	3Fe-4S	core_validated	Amino acid metabolism	Glutamate synthase (GOGAT)	catalytic	
GCF_002086275.1	HODGID_01309	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_01351	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_01413	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086275.1	HODGID_01414	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086275.1	HODGID_01420	Ferredoxin_2Fe2S	2Fe-2S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_01422	Radical_SAM	4Fe-4S	core_validated	Diverse catalysis	Radical-SAM enzymes (general)	radical_catalysis	
GCF_002086275.1	HODGID_01714	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086275.1	HODGID_01738	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_01933	SDH_FRD	2Fe-2S/4Fe-4S	core_validated	Energy metabolism	TCA / succinate dehydrogenase	electron_transport	essential_respiration
GCF_002086275.1	HODGID_01939	Nitrite_sulfite_reductase	4Fe-4S	core_validated	Assimilation	Nitrite/sulfite reduction (siroheme)	redox_catalysis	
GCF_002086275.1	HODGID_01940	Rieske_nitrite_reductase	2Fe-2S	core_validated	Nitrogen metabolism	Nitrite reduction	redox_catalysis	
GCF_002086275.1	HODGID_02004	Rieske	2Fe-2S	core_validated	Energy metabolism	Respiratory chain (bc1/cytochrome)	electron_transport	
GCF_002086275.1	HODGID_02106	Radical_SAM_MoaA	4Fe-4S	core_validated	Cofactor biosynthesis	Molybdopterin (moaA)	radical_catalysis	
GCF_002086275.1	HODGID_02122	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated	Electron transfer	Ferredoxin/flavodoxin reductase	electron_donor	
GCF_002086275.1	HODGID_02211	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_002086275.1	HODGID_02212	SUF_biogenesis	assembly	core_validated	Fe-S biogenesis	SUF assembly machinery	assembly	essential_SUF_operon
GCF_002086275.1	HODGID_02267	CobG_precorrin	4Fe-4S	core_validated	Cofactor biosynthesis	B12/cobalamin (precorrin)	catalytic	
GCF_002086275.1	HODGID_02300	Nitrite_sulfite_reductase	4Fe-4S	core_validated	Assimilation	Nitrite/sulfite reduction (siroheme)	redox_catalysis	
GCF_002086275.1	HODGID_02301	Radical_SAM_HemN	4Fe-4S	core_validated	Cofactor biosynthesis	Heme biosynthesis (hemN)	radical_catalysis	
GCF_002086275.1	HODGID_02360	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086275.1	HODGID_02378	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_02416	DNA_glycosylase_MutY	4Fe-4S	core_validated	DNA repair	Base excision repair (MutY)	DNA_repair	oxidative_stress_survival
GCF_002086275.1	HODGID_02442	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086275.1	HODGID_02551	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086275.1	HODGID_02582	Ferredoxin_4Fe4S	4Fe-4S	core_validated	Electron transfer	General electron carrier	electron_shuttle	
GCF_002086275.1	HODGID_02589	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086275.1	HODGID_02620	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086275.1	HODGID_02652	WhiB	4Fe-4S	core_validated	Redox regulation	WhiB transcription factors	redox_sensor	WhiB3_6_7_virulence
GCF_002086275.1	HODGID_02762	Molybdoenzyme	4Fe-4S	core_validated	Anaerobic respiration	Molybdopterin oxidoreductases	electron_transport	
GCF_002086275.1	HODGID_02874	Radical_SAM_LipA	4Fe-4S	core_validated	Cofactor biosynthesis	Lipoic acid synthase	radical_catalysis	essential
