shared name	genome_locus	family	cluster_type	provenance
zzzz272	GCF_000526915.1|CDBLFG_02703	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz273	GCF_000526915.1|CDBLFG_04679	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz274	GCF_000559085.1|EOJIBH_00646	Rieske	2Fe-2S	core_validated
zzzz275	GCF_000559085.1|EOJIBH_00940	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz276	GCF_000559085.1|EOJIBH_01751	Rieske	2Fe-2S	core_validated
zzzz277	GCF_000559085.1|EOJIBH_01932	Rieske	2Fe-2S	core_validated
zzzz278	GCF_000559085.1|EOJIBH_01935	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz279	GCF_000559085.1|EOJIBH_02689	Rieske	2Fe-2S	core_validated
zzzz280	GCF_000559085.1|EOJIBH_05117	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz281	GCF_000559085.1|EOJIBH_05548	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz282	GCF_000559085.1|EOJIBH_05720	WhiB	4Fe-4S	core_validated
zzzz283	GCF_000559085.1|EOJIBH_05739	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz284	GCF_000559085.1|EOJIBH_05740	Rieske	2Fe-2S	core_validated
zzzz285	GCF_000559085.1|EOJIBH_05756	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz286	GCF_000559085.1|EOJIBH_05791	Rieske	2Fe-2S	core_validated
zzzz287	GCF_000612725.1|JGDAPI_00269	Radical_SAM	4Fe-4S	core_validated
zzzz288	GCF_000612725.1|JGDAPI_00919	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz289	GCF_000612725.1|JGDAPI_00923	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz290	GCF_000612725.1|JGDAPI_01160	Rieske	2Fe-2S	core_validated
zzzz291	GCF_000612725.1|JGDAPI_02154	Rieske	2Fe-2S	core_validated
zzzz292	GCF_000612725.1|JGDAPI_02156	Rieske	2Fe-2S	core_validated
zzzz293	GCF_000612725.1|JGDAPI_02912	Rieske	2Fe-2S	core_validated
zzzz294	GCF_000612725.1|JGDAPI_04556	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz295	GCF_000613185.1|DEKGNI_00618	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz296	GCF_000613185.1|DEKGNI_00644	Rieske	2Fe-2S	core_validated
zzzz297	GCF_000613185.1|DEKGNI_00759	Molybdoenzyme	4Fe-4S	core_validated
zzzz298	GCF_000613185.1|DEKGNI_00915	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz299	GCF_000613185.1|DEKGNI_00963	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz300	GCF_000613185.1|DEKGNI_02558	WhiB	4Fe-4S	core_validated
zzzz301	GCF_000613185.1|DEKGNI_03055	Rieske	2Fe-2S	core_validated
zzzz302	GCF_000613185.1|DEKGNI_03184	Rieske	2Fe-2S	core_validated
zzzz303	GCF_000613185.1|DEKGNI_03679	Rieske	2Fe-2S	core_validated
zzzz304	GCF_000613185.1|DEKGNI_03847	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz305	GCF_000613185.1|DEKGNI_04115	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz306	GCF_000613185.1|DEKGNI_05186	Radical_SAM	4Fe-4S	core_validated
zzzz307	GCF_000613185.1|DEKGNI_05790	Molybdoenzyme	4Fe-4S	core_validated
zzzz308	GCF_000613185.1|DEKGNI_05908	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz309	GCF_000613245.1|NDOOKD_03099	Rieske	2Fe-2S	core_validated
zzzz310	GCF_000613245.1|NDOOKD_05123	Rieske	2Fe-2S	core_validated
zzzz311	GCF_000689255.1|AJFJEL_01500	Rieske	2Fe-2S	core_validated
zzzz312	GCF_000689255.1|AJFJEL_04017	Rieske	2Fe-2S	core_validated
zzzz313	GCF_000689255.1|AJFJEL_04615	Molybdoenzyme	4Fe-4S	core_validated
zzzz314	GCF_000689255.1|AJFJEL_04618	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz315	GCF_000689255.1|AJFJEL_04635	Rieske	2Fe-2S	core_validated
zzzz316	GCF_000689255.1|AJFJEL_04775	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz317	GCF_000689255.1|AJFJEL_05590	WhiB	4Fe-4S	core_validated
zzzz318	GCF_000691525.1|AEHFAI_01221	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz319	GCF_000691525.1|AEHFAI_01496	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz320	GCF_000691525.1|AEHFAI_02088	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz321	GCF_000691525.1|AEHFAI_02787	WhiB	4Fe-4S	core_validated
zzzz322	GCF_000691525.1|AEHFAI_04209	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz323	GCF_000691525.1|AEHFAI_04236	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz324	GCF_000691525.1|AEHFAI_04901	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz325	GCF_000805385.1|IADILM_00675	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz326	GCF_000805385.1|IADILM_00902	WhiB	4Fe-4S	core_validated
zzzz327	GCF_000805385.1|IADILM_03391	Rieske	2Fe-2S	core_validated
zzzz328	GCF_000805385.1|IADILM_03655	Radical_SAM	4Fe-4S	core_validated
zzzz329	GCF_000805385.1|IADILM_05445	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz330	GCF_000975265.2|FLJPOE_00652	WhiB	4Fe-4S	core_validated
zzzz331	GCF_000975265.2|FLJPOE_01009	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz332	GCF_000975265.2|FLJPOE_01433	WhiB	4Fe-4S	core_validated
zzzz333	GCF_000975265.2|FLJPOE_02680	WhiB	4Fe-4S	core_validated
zzzz334	GCF_001044235.1|DCGJCM_00264	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz335	GCF_001044235.1|DCGJCM_00775	Radical_SAM	4Fe-4S	core_validated
zzzz336	GCF_001044235.1|DCGJCM_00776	Radical_SAM	4Fe-4S	core_validated
zzzz337	GCF_001044235.1|DCGJCM_01089	WhiB	4Fe-4S	core_validated
zzzz338	GCF_001044235.1|DCGJCM_01631	WhiB	4Fe-4S	core_validated
zzzz339	GCF_001044235.1|DCGJCM_01651	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz340	GCF_001044235.1|DCGJCM_01664	Radical_SAM	4Fe-4S	core_validated
zzzz341	GCF_001044235.1|DCGJCM_03304	WhiB	4Fe-4S	core_validated
zzzz342	GCF_001044235.1|DCGJCM_03439	Molybdoenzyme	4Fe-4S	core_validated
zzzz343	GCF_001044235.1|DCGJCM_05585	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz344	GCF_001044235.1|DCGJCM_07162	Molybdoenzyme	4Fe-4S	core_validated
zzzz345	GCF_001044255.1|IBGPNK_02224	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz346	GCF_001044255.1|IBGPNK_03733	Rieske	2Fe-2S	core_validated
zzzz347	GCF_001053185.1|INHAJA_00124	Molybdoenzyme	4Fe-4S	core_validated
zzzz348	GCF_001053185.1|INHAJA_03734	WhiB	4Fe-4S	core_validated
zzzz349	GCF_001053185.1|INHAJA_03847	WhiB	4Fe-4S	core_validated
zzzz350	GCF_001053185.1|INHAJA_04327	WhiB	4Fe-4S	core_validated
zzzz351	GCF_001053185.1|INHAJA_04799	FeS_reductase_CCG	4Fe-4S	core_validated
zzzz352	GCF_001187505.1|ALANJM_01039	Rieske	2Fe-2S	core_validated
zzzz353	GCF_001187505.1|ALANJM_01145	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz354	GCF_001187505.1|ALANJM_01804	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz355	GCF_001187505.1|ALANJM_04048	Rieske	2Fe-2S	core_validated
zzzz356	GCF_001187505.1|ALANJM_04083	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz357	GCF_001187505.1|ALANJM_04091	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz358	GCF_001187505.1|ALANJM_05462	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz359	GCF_001187505.1|ALANJM_05543	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz360	GCF_001187505.1|ALANJM_05823	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz361	GCF_001245615.1|CJBJLN_00241	WhiB	4Fe-4S	core_validated
zzzz362	GCF_001245615.1|CJBJLN_01902	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz363	GCF_001245615.1|CJBJLN_02185	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz364	GCF_001245615.1|CJBJLN_02715	Rieske	2Fe-2S	core_validated
zzzz365	GCF_001245615.1|CJBJLN_02716	Rieske	2Fe-2S	core_validated
zzzz366	GCF_001245615.1|CJBJLN_02728	Rieske	2Fe-2S	core_validated
zzzz367	GCF_001245615.1|CJBJLN_02841	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz368	GCF_001456355.1|BBMGNI_03214	WhiB	4Fe-4S	core_validated
zzzz369	GCF_001456355.1|BBMGNI_04129	Molybdoenzyme	4Fe-4S	core_validated
zzzz370	GCF_001457595.1|OEONDH_00612	Rieske	2Fe-2S	core_validated
zzzz371	GCF_001457595.1|OEONDH_00614	Molybdoenzyme	4Fe-4S	core_validated
zzzz372	GCF_001457595.1|OEONDH_00685	Rieske	2Fe-2S	core_validated
zzzz373	GCF_001457595.1|OEONDH_00920	DUF779_FeS_candidate	4Fe-4S	core_validated
zzzz374	GCF_001457595.1|OEONDH_01374	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz375	GCF_001457595.1|OEONDH_01959	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz376	GCF_001457595.1|OEONDH_02315	Rieske	2Fe-2S	core_validated
zzzz377	GCF_001457595.1|OEONDH_02383	Rieske	2Fe-2S	core_validated
zzzz378	GCF_001457595.1|OEONDH_03872	CobG_precorrin	4Fe-4S	core_validated
zzzz379	GCF_001457595.1|OEONDH_04012	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz380	GCF_001457595.1|OEONDH_04282	Rieske	2Fe-2S	core_validated
zzzz381	GCF_001457595.1|OEONDH_04530	Molybdoenzyme	4Fe-4S	core_validated
zzzz382	GCF_001457595.1|OEONDH_04929	Radical_SAM	4Fe-4S	core_validated
zzzz383	GCF_001552715.1|MNPEKJ_00176	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz384	GCF_001552715.1|MNPEKJ_01243	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz385	GCF_001552715.1|MNPEKJ_02602	Rieske	2Fe-2S	core_validated
zzzz386	GCF_001552715.1|MNPEKJ_02671	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz387	GCF_001552715.1|MNPEKJ_03236	Rieske	2Fe-2S	core_validated
zzzz388	GCF_001552715.1|MNPEKJ_03486	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz389	GCF_001552715.1|MNPEKJ_03614	Rieske	2Fe-2S	core_validated
zzzz390	GCF_001552715.1|MNPEKJ_04306	WhiB	4Fe-4S	core_validated
zzzz391	GCF_001552715.1|MNPEKJ_04353	Rieske	2Fe-2S	core_validated
zzzz392	GCF_001552715.1|MNPEKJ_04384	Rieske	2Fe-2S	core_validated
zzzz393	GCF_001552715.1|MNPEKJ_04705	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz394	GCF_001570425.1|CKAEME_01529	Rieske	2Fe-2S	core_validated
zzzz395	GCF_001570425.1|CKAEME_01602	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz396	GCF_001570425.1|CKAEME_02576	Rieske	2Fe-2S	core_validated
zzzz397	GCF_001570425.1|CKAEME_02577	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz398	GCF_001570425.1|CKAEME_03247	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz399	GCF_001570425.1|CKAEME_03458	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz400	GCF_001570425.1|CKAEME_03855	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz401	GCF_001570425.1|CKAEME_03992	Molybdoenzyme	4Fe-4S	core_validated
zzzz402	GCF_001570425.1|CKAEME_04100	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz403	GCF_001570425.1|CKAEME_04107	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz404	GCF_001570425.1|CKAEME_05252	Rieske	2Fe-2S	core_validated
zzzz405	GCF_001570425.1|CKAEME_05800	Rieske	2Fe-2S	core_validated
zzzz406	GCF_001570425.1|CKAEME_05862	Rieske	2Fe-2S	core_validated
zzzz407	GCF_001570425.1|CKAEME_05987	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz408	GCF_001570425.1|CKAEME_06629	Rieske	2Fe-2S	core_validated
zzzz409	GCF_001570425.1|CKAEME_06796	WhiB	4Fe-4S	core_validated
zzzz410	GCF_001570425.1|CKAEME_06803	WhiB	4Fe-4S	core_validated
zzzz411	GCF_001570485.1|BKBIJO_00702	Rieske	2Fe-2S	core_validated
zzzz412	GCF_001570485.1|BKBIJO_00829	WhiB	4Fe-4S	core_validated
zzzz413	GCF_001570485.1|BKBIJO_02125	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz414	GCF_001570485.1|BKBIJO_03543	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz415	GCF_001570485.1|BKBIJO_04022	Nitrite_sulfite_reductase	4Fe-4S	core_validated
zzzz416	GCF_001570485.1|BKBIJO_04077	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz417	GCF_001570485.1|BKBIJO_04628	WhiB	4Fe-4S	core_validated
zzzz418	GCF_001583415.1|BOCLHF_00037	WhiB	4Fe-4S	core_validated
zzzz419	GCF_001583415.1|BOCLHF_01542	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz420	GCF_001583415.1|BOCLHF_02636	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz421	GCF_001583415.1|BOCLHF_03445	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz422	GCF_001583415.1|BOCLHF_03755	Molybdoenzyme	4Fe-4S	core_validated
zzzz423	GCF_001583415.1|BOCLHF_03966	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz424	GCF_001583415.1|BOCLHF_04165	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz425	GCF_001583415.1|BOCLHF_04548	Rieske	2Fe-2S	core_validated
zzzz426	GCF_001583415.1|BOCLHF_04901	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz427	GCF_001583415.1|BOCLHF_05070	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz428	GCF_001583415.1|BOCLHF_05158	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz429	GCF_001605725.1|HPJGBF_00032	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz430	GCF_001605725.1|HPJGBF_01455	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz431	GCF_001605725.1|HPJGBF_02334	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz432	GCF_001605725.1|HPJGBF_02760	Molybdoenzyme	4Fe-4S	core_validated
zzzz433	GCF_001605725.1|HPJGBF_02773	WhiB	4Fe-4S	core_validated
zzzz434	GCF_001605725.1|HPJGBF_02790	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz435	GCF_001605725.1|HPJGBF_02817	Rieske	2Fe-2S	core_validated
zzzz436	GCF_001605725.1|HPJGBF_03963	WhiB	4Fe-4S	core_validated
zzzz437	GCF_001605725.1|HPJGBF_04380	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz438	GCF_001605725.1|HPJGBF_05307	Rieske	2Fe-2S	core_validated
zzzz439	GCF_001632805.1|MLDLNG_00529	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz440	GCF_001632805.1|MLDLNG_00647	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz441	GCF_001632805.1|MLDLNG_01631	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz442	GCF_001632805.1|MLDLNG_02384	Molybdoenzyme	4Fe-4S	core_validated
zzzz443	GCF_001632805.1|MLDLNG_04419	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz444	GCF_001632805.1|MLDLNG_04787	WhiB	4Fe-4S	core_validated
zzzz445	GCF_001644575.1|FPBHFA_00361	Rieske	2Fe-2S	core_validated
zzzz446	GCF_001644575.1|FPBHFA_00450	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz447	GCF_001644575.1|FPBHFA_03459	Rieske	2Fe-2S	core_validated
zzzz448	GCF_001644575.1|FPBHFA_05451	Molybdoenzyme	4Fe-4S	core_validated
zzzz449	GCF_001644575.1|FPBHFA_05543	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz450	GCF_001644575.1|FPBHFA_05694	WhiB	4Fe-4S	core_validated
zzzz451	GCF_001650495.1|CGIDCJ_00351	WhiB	4Fe-4S	core_validated
zzzz452	GCF_001650495.1|CGIDCJ_00434	DNA_glycosylase_Nth	4Fe-4S	core_validated
zzzz453	GCF_001650495.1|CGIDCJ_02003	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz454	GCF_001650495.1|CGIDCJ_02426	Molybdoenzyme	4Fe-4S	core_validated
zzzz455	GCF_001650495.1|CGIDCJ_02618	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz456	GCF_001650495.1|CGIDCJ_04017	WhiB	4Fe-4S	core_validated
zzzz457	GCF_001650495.1|CGIDCJ_04707	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz458	GCF_001665625.1|OKCIML_01376	WhiB	4Fe-4S	core_validated
zzzz459	GCF_001665625.1|OKCIML_01662	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz460	GCF_001665625.1|OKCIML_02404	Molybdoenzyme	4Fe-4S	core_validated
zzzz461	GCF_001665625.1|OKCIML_02413	Molybdoenzyme	4Fe-4S	core_validated
zzzz462	GCF_001665625.1|OKCIML_04287	Radical_SAM	4Fe-4S	core_validated
zzzz463	GCF_001665625.1|OKCIML_04692	WhiB	4Fe-4S	core_validated
zzzz464	GCF_001665625.1|OKCIML_06322	Molybdoenzyme	4Fe-4S	core_validated
zzzz465	GCF_001665785.1|MHBALB_00731	Rieske	2Fe-2S	core_validated
zzzz466	GCF_001665785.1|MHBALB_00742	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz467	GCF_001665785.1|MHBALB_01492	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz468	GCF_001665785.1|MHBALB_04175	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz469	GCF_001665835.1|NDOAKG_00325	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz470	GCF_001665835.1|NDOAKG_00649	Rieske	2Fe-2S	core_validated
zzzz471	GCF_001665835.1|NDOAKG_03940	Rieske	2Fe-2S	core_validated
zzzz472	GCF_001667375.1|HGMFCB_00563	Rieske	2Fe-2S	core_validated
zzzz473	GCF_001667375.1|HGMFCB_01125	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz474	GCF_001667375.1|HGMFCB_01326	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz475	GCF_001667375.1|HGMFCB_01373	Rieske	2Fe-2S	core_validated
zzzz476	GCF_001667375.1|HGMFCB_03156	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz477	GCF_001667375.1|HGMFCB_03341	Molybdoenzyme	4Fe-4S	core_validated
zzzz478	GCF_001667375.1|HGMFCB_03659	Rieske	2Fe-2S	core_validated
zzzz479	GCF_001667375.1|HGMFCB_03931	Rieske	2Fe-2S	core_validated
zzzz480	GCF_001667375.1|HGMFCB_04268	Rieske_nitrite_reductase	2Fe-2S	core_validated
zzzz481	GCF_001667865.1|LJAEFC_00909	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz482	GCF_001667865.1|LJAEFC_03191	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz483	GCF_001667865.1|LJAEFC_03435	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz484	GCF_001667865.1|LJAEFC_03799	Rieske	2Fe-2S	core_validated
zzzz485	GCF_001667865.1|LJAEFC_04616	WhiB	4Fe-4S	core_validated
zzzz486	GCF_001667865.1|LJAEFC_04861	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz487	GCF_001667885.1|NGFEGH_00795	Rieske	2Fe-2S	core_validated
zzzz488	GCF_001667885.1|NGFEGH_02140	Rieske	2Fe-2S	core_validated
zzzz489	GCF_001667885.1|NGFEGH_02142	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz490	GCF_001667945.1|HHAMHG_00906	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz491	GCF_001667945.1|HHAMHG_01222	SUF_biogenesis	assembly	core_validated
zzzz492	GCF_001668675.1|PNGEAO_02729	WhiB	4Fe-4S	core_validated
zzzz493	GCF_001668675.1|PNGEAO_04855	Rieske	2Fe-2S	core_validated
zzzz494	GCF_001668675.1|PNGEAO_04864	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz495	GCF_001672755.1|FPKMJK_00133	WhiB	4Fe-4S	core_validated
zzzz496	GCF_001672755.1|FPKMJK_02102	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz497	GCF_001672775.1|LDEEOP_00284	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz498	GCF_001672775.1|LDEEOP_00808	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz499	GCF_001672775.1|LDEEOP_01302	Rieske_nitrite_reductase	2Fe-2S	core_validated
zzzz500	GCF_001672775.1|LDEEOP_03700	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz501	GCF_001672775.1|LDEEOP_04146	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz502	GCF_001673315.1|ONCIFP_01797	Rieske	2Fe-2S	core_validated
zzzz503	GCF_001673315.1|ONCIFP_03572	Rieske	2Fe-2S	core_validated
zzzz504	GCF_001673315.1|ONCIFP_05011	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz505	GCF_001673365.1|PGMNKO_00088	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz506	GCF_001673365.1|PGMNKO_00366	WhiB	4Fe-4S	core_validated
zzzz507	GCF_001673365.1|PGMNKO_00536	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz508	GCF_001673365.1|PGMNKO_00674	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz509	GCF_001673365.1|PGMNKO_02625	Radical_SAM	4Fe-4S	core_validated
zzzz510	GCF_001673565.1|CNFBCG_00356	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz511	GCF_001673565.1|CNFBCG_01088	Radical_SAM	4Fe-4S	core_validated
zzzz512	GCF_001673565.1|CNFBCG_01808	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz513	GCF_001673565.1|CNFBCG_03188	Molybdoenzyme	4Fe-4S	core_validated
zzzz514	GCF_001673635.1|ADIOOH_02402	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz515	GCF_001673635.1|ADIOOH_02528	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz516	GCF_001673635.1|ADIOOH_02556	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz517	GCF_001907675.1|LCHIAB_00152	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz518	GCF_001907675.1|LCHIAB_00186	Rieske	2Fe-2S	core_validated
zzzz519	GCF_001907675.1|LCHIAB_00248	Rieske_steroid_oxygenase	2Fe-2S	core_validated
zzzz520	GCF_001907675.1|LCHIAB_00264	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz521	GCF_001907675.1|LCHIAB_00269	Molybdoenzyme	4Fe-4S	core_validated
zzzz522	GCF_001907675.1|LCHIAB_00344	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz523	GCF_001907675.1|LCHIAB_01112	Rieske	2Fe-2S	core_validated
zzzz524	GCF_001907675.1|LCHIAB_01113	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz525	GCF_001907675.1|LCHIAB_02664	Rieske	2Fe-2S	core_validated
zzzz526	GCF_001907675.1|LCHIAB_04688	WhiB	4Fe-4S	core_validated
zzzz527	GCF_001953985.1|BKGPBK_00463	WhiB	4Fe-4S	core_validated
zzzz528	GCF_001953985.1|BKGPBK_02247	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz529	GCF_001953985.1|BKGPBK_03211	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz530	GCF_001953985.1|BKGPBK_03774	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz531	GCF_001953985.1|BKGPBK_04748	Rieske	2Fe-2S	core_validated
zzzz532	GCF_002013895.1|AHNBNF_01904	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz533	GCF_002013895.1|AHNBNF_01905	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz534	GCF_002013895.1|AHNBNF_02749	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz535	GCF_002013895.1|AHNBNF_03294	Rieske	2Fe-2S	core_validated
zzzz536	GCF_002013895.1|AHNBNF_04484	WhiB	4Fe-4S	core_validated
zzzz537	GCF_002086115.1|NBNMCA_00066	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz538	GCF_002086115.1|NBNMCA_01881	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz539	GCF_002086115.1|NBNMCA_02038	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz540	GCF_002086115.1|NBNMCA_03087	WhiB	4Fe-4S	core_validated
zzzz541	GCF_002086115.1|NBNMCA_03088	WhiB	4Fe-4S	core_validated
zzzz542	GCF_002086115.1|NBNMCA_05055	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz543	GCF_002086125.1|GNIIIK_00390	Rieske	2Fe-2S	core_validated
zzzz544	GCF_002086125.1|GNIIIK_00393	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz545	GCF_002086125.1|GNIIIK_01736	Molybdoenzyme	4Fe-4S	core_validated
zzzz546	GCF_002086125.1|GNIIIK_02253	Rieske	2Fe-2S	core_validated
zzzz547	GCF_002086125.1|GNIIIK_02254	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz548	GCF_002086125.1|GNIIIK_03908	Rieske_steroid_oxygenase	2Fe-2S	core_validated
zzzz549	GCF_002086125.1|GNIIIK_03983	Rieske	2Fe-2S	core_validated
zzzz550	GCF_002086125.1|GNIIIK_05214	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz551	GCF_002086275.1|HODGID_00620	Rieske	2Fe-2S	core_validated
zzzz552	GCF_002086275.1|HODGID_01413	WhiB	4Fe-4S	core_validated
zzzz553	GCF_002086275.1|HODGID_02360	WhiB	4Fe-4S	core_validated
zzzz554	GCF_002086275.1|HODGID_02582	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz555	GCF_002086275.1|HODGID_03344	Rieske	2Fe-2S	core_validated
