node_id	fine_family	super_family
GCF_025823255.1|BBOICN_02558	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025823255.1|BBOICN_03525	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_025823255.1|BBOICN_04947	Molybdoenzyme	Molybdoenzyme
GCF_025823315.1|DFHHBL_01612	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_025823315.1|DFHHBL_02856	WhiB	WhiB
GCF_025823315.1|DFHHBL_03317	Molybdoenzyme	Molybdoenzyme
GCF_025823315.1|DFHHBL_04178	DNA_glycosylase	DNA_glycosylase
GCF_025823315.1|DFHHBL_05535	WhiB	WhiB
GCF_025823315.1|DFHHBL_06198	WhiB	WhiB
GCF_026242035.1|LPFMNL_02073	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_026242035.1|LPFMNL_02230	DNA_glycosylase	DNA_glycosylase
GCF_026242035.1|LPFMNL_02263	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_026242035.1|LPFMNL_03071	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_026242035.1|LPFMNL_03108	WhiB	WhiB
GCF_026242035.1|LPFMNL_03165	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_026242035.1|LPFMNL_03472	SUF_biogenesis	SUF_biogenesis
GCF_026242035.1|LPFMNL_03513	WhiB	WhiB
GCF_026242035.1|LPFMNL_03808	Rieske	Rieske
GCF_026242035.1|LPFMNL_05134	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_026242035.1|LPFMNL_05209	Rieske	Rieske
GCF_026242035.1|LPFMNL_05210	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_026242035.1|LPFMNL_05218	Rieske	Rieske
GCF_026242035.1|LPFMNL_05244	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_026242035.1|LPFMNL_05768	Rieske	Rieske
GCF_026242035.1|LPFMNL_05911	Rieske	Rieske
GCF_026242035.1|LPFMNL_05920	Molybdoenzyme	Molybdoenzyme
GCF_026242035.1|LPFMNL_06533	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_029893345.1|AIPJIP_00969	Molybdoenzyme	Molybdoenzyme
GCF_029893345.1|AIPJIP_01291	Rieske	Rieske
GCF_029893345.1|AIPJIP_01341	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_029893345.1|AIPJIP_02547	Rieske	Rieske
GCF_029893345.1|AIPJIP_02548	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_029893345.1|AIPJIP_02681	Rieske	Rieske
GCF_029893345.1|AIPJIP_04735	Rieske	Rieske
GCF_029893345.1|AIPJIP_04737	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_029893345.1|AIPJIP_04762	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_029893345.1|AIPJIP_04814	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_029893345.1|AIPJIP_04908	WhiB	WhiB
GCF_029893345.1|AIPJIP_05175	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_029893345.1|AIPJIP_05188	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_029893345.1|AIPJIP_05190	Rieske	Rieske
GCF_029893345.1|AIPJIP_05224	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_030252325.1|NAKPGB_00139	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_030252325.1|NAKPGB_00279	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_030252325.1|NAKPGB_00880	Radical_SAM_MoaA	Radical_SAM
GCF_030499155.1|CCINKD_00931	Rieske	Rieske
GCF_030499155.1|CCINKD_03117	DNA_glycosylase	DNA_glycosylase
GCF_030499155.1|CCINKD_04054	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_030499155.1|CCINKD_05696	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_030519285.1|HDDPBJ_00813	DNA_glycosylase_MutY	DNA_glycosylase
GCF_030519285.1|HDDPBJ_00973	Molybdoenzyme	Molybdoenzyme
GCF_030519285.1|HDDPBJ_01005	Molybdoenzyme	Molybdoenzyme
GCF_030519285.1|HDDPBJ_02080	Rieske	Rieske
GCF_030519285.1|HDDPBJ_03388	Molybdoenzyme	Molybdoenzyme
GCF_030519285.1|HDDPBJ_04224	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_030519285.1|HDDPBJ_04865	DNA_glycosylase	DNA_glycosylase
GCF_030519285.1|HDDPBJ_04957	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_031583025.2|CBLHDJ_01187	Rieske	Rieske
GCF_031583025.2|CBLHDJ_01278	WhiB	WhiB
GCF_031583025.2|CBLHDJ_01550	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_031583025.2|CBLHDJ_01551	Rieske	Rieske
GCF_031583025.2|CBLHDJ_03234	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_031583025.2|CBLHDJ_03385	DNA_glycosylase	DNA_glycosylase
GCF_032883035.1|APPCMN_01185	DNA_glycosylase	DNA_glycosylase
GCF_032883035.1|APPCMN_02952	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_032883035.1|APPCMN_03815	Rieske	Rieske
GCF_032883035.1|APPCMN_03983	Rieske	Rieske
GCF_032883035.1|APPCMN_04114	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_032883035.1|APPCMN_04846	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_032883035.1|APPCMN_05403	DNA_glycosylase	DNA_glycosylase
GCF_032883035.1|APPCMN_05439	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_032883035.1|APPCMN_05445	Molybdoenzyme	Molybdoenzyme
GCF_032883035.1|APPCMN_05878	Molybdoenzyme	Molybdoenzyme
GCF_032883035.1|APPCMN_05879	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_032883035.1|APPCMN_06969	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_032883035.1|APPCMN_07076	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_032883035.1|APPCMN_07179	Rieske	Rieske
GCF_032883035.1|APPCMN_07236	WhiB	WhiB
GCF_036946495.1|JHAMPI_01241	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_036946495.1|JHAMPI_04084	Molybdoenzyme	Molybdoenzyme
GCF_036946495.1|JHAMPI_04085	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_036946495.1|JHAMPI_04107	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_036946525.1|JADKMG_00738	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_036946525.1|JADKMG_00875	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_036946525.1|JADKMG_01535	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_036946525.1|JADKMG_03304	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_036946525.1|JADKMG_03747	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_039729195.1|GCACGB_00218	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_039729195.1|GCACGB_00494	Molybdoenzyme	Molybdoenzyme
GCF_039729195.1|GCACGB_01388	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_039729195.1|GCACGB_01940	Rieske	Rieske
GCF_039729195.1|GCACGB_04532	Rieske	Rieske
GCF_041206865.1|MHBDOL_00374	WhiB	WhiB
GCF_041206865.1|MHBDOL_00709	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_041206865.1|MHBDOL_01112	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_041206865.1|MHBDOL_01862	Radical_SAM	Radical_SAM
GCF_041206865.1|MHBDOL_02566	Radical_SAM	Radical_SAM
GCF_041206865.1|MHBDOL_03917	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_041206865.1|MHBDOL_03926	Rieske	Rieske
GCF_041206865.1|MHBDOL_04377	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_041206865.1|MHBDOL_05543	Rieske_nitrite_reductase	Rieske
GCF_041206865.1|MHBDOL_06204	WhiB	WhiB
GCF_041206865.1|MHBDOL_06252	WhiB	WhiB
GCF_041206865.1|MHBDOL_06253	WhiB	WhiB
GCF_041287165.2|MGCFBM_01368	Rieske	Rieske
GCF_041287165.2|MGCFBM_04749	WhiB	WhiB
GCF_041287165.2|MGCFBM_04776	Molybdoenzyme	Molybdoenzyme
GCF_041287165.2|MGCFBM_05485	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_041890355.1|HKKHCG_00300	WhiB	WhiB
GCF_041890355.1|HKKHCG_03842	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_050205315.1|NLGBGE_00802	Rieske	Rieske
GCF_050205315.1|NLGBGE_01008	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050205315.1|NLGBGE_02768	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_050205315.1|NLGBGE_03168	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050205415.1|CGKMOC_02080	WhiB	WhiB
GCF_050205415.1|CGKMOC_02348	Rieske	Rieske
GCF_050205415.1|CGKMOC_02349	Rieske	Rieske
GCF_050205415.1|CGKMOC_03977	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_050205415.1|CGKMOC_05127	DNA_glycosylase	DNA_glycosylase
GCF_050205485.1|NJBGKB_00418	Molybdoenzyme	Molybdoenzyme
GCF_050205485.1|NJBGKB_00700	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050205485.1|NJBGKB_00969	WhiB	WhiB
GCF_050205485.1|NJBGKB_02585	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050205485.1|NJBGKB_02588	Molybdoenzyme	Molybdoenzyme
GCF_050205485.1|NJBGKB_03478	Rieske	Rieske
GCF_050205485.1|NJBGKB_03624	WhiB	WhiB
GCF_050205485.1|NJBGKB_03946	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050205485.1|NJBGKB_04190	Molybdoenzyme	Molybdoenzyme
GCF_050205545.1|MELPDK_02559	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_050205545.1|MELPDK_02906	Rieske	Rieske
GCF_050205645.1|MDLELI_00529	Rieske	Rieske
GCF_050205645.1|MDLELI_00972	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050205645.1|MDLELI_02573	Rieske	Rieske
GCF_050205645.1|MDLELI_03854	Radical_SAM_HemN	Radical_SAM
GCF_050205645.1|MDLELI_04226	Rieske	Rieske
GCF_050205645.1|MDLELI_04599	WhiB	WhiB
GCF_050205645.1|MDLELI_04613	WhiB	WhiB
GCF_050205645.1|MDLELI_04715	WhiB	WhiB
GCF_050632215.1|COCIMN_03724	WhiB	WhiB
GCF_050632215.1|COCIMN_05692	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_050632215.1|COCIMN_05910	WhiB	WhiB
GCF_050632215.1|COCIMN_05930	WhiB	WhiB
GCF_050632215.1|COCIMN_05971	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_050632215.1|COCIMN_06008	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_050632215.1|COCIMN_06022	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900078685.2|ILNCDH_01746	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900078685.2|ILNCDH_01764	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900078685.2|ILNCDH_01769	Rieske	Rieske
GCF_900078685.2|ILNCDH_02970	Rieske	Rieske
GCF_900078685.2|ILNCDH_02971	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900108565.1|NNCBKG_01192	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900108565.1|NNCBKG_02003	WhiB	WhiB
GCF_900108565.1|NNCBKG_03141	WhiB	WhiB
GCF_900108565.1|NNCBKG_03720	Molybdoenzyme	Molybdoenzyme
GCF_900108565.1|NNCBKG_05513	Rieske	Rieske
GCF_900108565.1|NNCBKG_05624	Rieske	Rieske
GCF_900157375.1|JIKIIJ_00141	Rieske	Rieske
GCF_900157375.1|JIKIIJ_01551	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900157375.1|JIKIIJ_01754	Rieske	Rieske
GCF_900157375.1|JIKIIJ_01851	Molybdoenzyme	Molybdoenzyme
GCF_900157375.1|JIKIIJ_02487	Rieske	Rieske
GCF_900157375.1|JIKIIJ_02587	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900157375.1|JIKIIJ_02785	Rieske_steroid_oxygenase	Rieske
GCF_900157375.1|JIKIIJ_05585	Rieske	Rieske
GCF_900157385.1|IPHAIK_04103	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900157385.1|IPHAIK_05046	Rieske	Rieske
GCF_900176255.2|NGKKKH_04264	Radical_SAM	Radical_SAM
GCF_900176255.2|NGKKKH_05386	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900187065.1|POPAHH_00038	Rieske	Rieske
GCF_900187065.1|POPAHH_00243	Rieske	Rieske
GCF_900187065.1|POPAHH_00426	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900187065.1|POPAHH_00750	Rieske	Rieske
GCF_900187065.1|POPAHH_00752	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900187065.1|POPAHH_00964	Molybdoenzyme	Molybdoenzyme
GCF_900187065.1|POPAHH_01190	WhiB	WhiB
GCF_900187065.1|POPAHH_02083	DNA_glycosylase	DNA_glycosylase
GCF_900187065.1|POPAHH_02485	Rieske	Rieske
GCF_900187065.1|POPAHH_02487	Rieske	Rieske
GCF_900187065.1|POPAHH_02494	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900187065.1|POPAHH_02763	Rieske	Rieske
GCF_900187065.1|POPAHH_02898	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900187065.1|POPAHH_03022	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900187065.1|POPAHH_03327	DNA_glycosylase	DNA_glycosylase
GCF_900187065.1|POPAHH_03483	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900187065.1|POPAHH_03738	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900187065.1|POPAHH_04581	WhiB	WhiB
GCF_900232995.1|MMCBDG_00016	Rieske_steroid_oxygenase	Rieske
GCF_900232995.1|MMCBDG_00471	Radical_SAM	Radical_SAM
GCF_900232995.1|MMCBDG_00836	Radical_SAM	Radical_SAM
GCF_900232995.1|MMCBDG_03181	Rieske	Rieske
GCF_900232995.1|MMCBDG_03350	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900232995.1|MMCBDG_03773	DNA_glycosylase	DNA_glycosylase
GCF_900232995.1|MMCBDG_05221	Rieske	Rieske
GCF_900292015.1|NCFEKN_00082	Radical_SAM	Radical_SAM
GCF_900292015.1|NCFEKN_00414	Radical_SAM	Radical_SAM
GCF_900292015.1|NCFEKN_00712	Rieske	Rieske
GCF_900292015.1|NCFEKN_02709	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900292015.1|NCFEKN_03230	Molybdoenzyme	Molybdoenzyme
GCF_900292015.1|NCFEKN_03595	WhiB	WhiB
GCF_900292015.1|NCFEKN_04150	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900292015.1|NCFEKN_04352	Radical_SAM	Radical_SAM
GCF_900454025.1|BICMAP_01819	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900454025.1|BICMAP_02069	Molybdoenzyme	Molybdoenzyme
GCF_900454025.1|BICMAP_05800	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900566055.1|OALBEN_00401	DNA_glycosylase	DNA_glycosylase
GCF_900566055.1|OALBEN_01138	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900566055.1|OALBEN_02581	Radical_SAM	Radical_SAM
GCF_900566055.1|OALBEN_04222	Radical_SAM	Radical_SAM
GCF_900566055.1|OALBEN_04223	Radical_SAM	Radical_SAM
GCF_900566055.1|OALBEN_04940	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900566055.1|OALBEN_04947	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900566055.1|OALBEN_05256	Rieske	Rieske
GCF_900566075.1|MDNJKD_00961	Radical_SAM	Radical_SAM
GCF_900566075.1|MDNJKD_01144	Rieske	Rieske
GCF_900566075.1|MDNJKD_03221	Radical_SAM	Radical_SAM
GCF_900566075.1|MDNJKD_03877	Rieske	Rieske
GCF_900566075.1|MDNJKD_04052	Radical_SAM	Radical_SAM
GCF_900566085.1|EEEOIL_00742	Radical_SAM	Radical_SAM
GCF_900566085.1|EEEOIL_01212	Radical_SAM	Radical_SAM
GCF_900566085.1|EEEOIL_01224	Rieske	Rieske
GCF_900566085.1|EEEOIL_02560	WhiB	WhiB
GCF_900566085.1|EEEOIL_05157	Radical_SAM	Radical_SAM
GCF_900566085.1|EEEOIL_05244	WhiB	WhiB
GCF_900603025.1|FBPEPM_00118	Rieske	Rieske
GCF_900603025.1|FBPEPM_00147	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900603025.1|FBPEPM_00343	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900603025.1|FBPEPM_00669	Rieske	Rieske
GCF_900603025.1|FBPEPM_01257	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900603025.1|FBPEPM_02097	Rieske	Rieske
GCF_900603025.1|FBPEPM_02592	Molybdoenzyme	Molybdoenzyme
GCF_900603025.1|FBPEPM_02674	WhiB	WhiB
GCF_900603025.1|FBPEPM_02929	Rieske	Rieske
GCF_900603025.1|FBPEPM_03115	Rieske_steroid_oxygenase	Rieske
GCF_900603025.1|FBPEPM_03180	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900603025.1|FBPEPM_03207	Rieske	Rieske
GCF_900603025.1|FBPEPM_04104	Rieske	Rieske
GCF_900603025.1|FBPEPM_04686	Rieske	Rieske
GCF_900637195.1|MPDAKG_01323	Rieske	Rieske
GCF_900637195.1|MPDAKG_01583	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637195.1|MPDAKG_01709	Molybdoenzyme	Molybdoenzyme
GCF_900637195.1|MPDAKG_03535	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637195.1|MPDAKG_03906	Rieske	Rieske
GCF_900637195.1|MPDAKG_04183	DNA_glycosylase	DNA_glycosylase
GCF_900637205.1|PMGPEK_00364	Molybdoenzyme	Molybdoenzyme
GCF_900637205.1|PMGPEK_01366	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637205.1|PMGPEK_02163	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900637205.1|PMGPEK_02189	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637205.1|PMGPEK_03394	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900637205.1|PMGPEK_03453	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900637205.1|PMGPEK_03559	Rieske	Rieske
GCF_900637205.1|PMGPEK_03597	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637205.1|PMGPEK_03598	Molybdoenzyme	Molybdoenzyme
GCF_900637205.1|PMGPEK_03603	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900637205.1|PMGPEK_03707	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637205.1|PMGPEK_04136	WhiB	WhiB
GCF_900637205.1|PMGPEK_04228	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_900637205.1|PMGPEK_04642	WhiB	WhiB
GCF_900637205.1|PMGPEK_04706	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637205.1|PMGPEK_04948	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_900637205.1|PMGPEK_04975	Molybdoenzyme	Molybdoenzyme
GCF_902705885.1|ALFHKI_01656	Rieske	Rieske
GCF_902705885.1|ALFHKI_01882	Rieske	Rieske
GCF_902705885.1|ALFHKI_02676	Molybdoenzyme	Molybdoenzyme
GCF_902705885.1|ALFHKI_03396	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_902705885.1|ALFHKI_03546	WhiB	WhiB
GCF_902705885.1|ALFHKI_04263	Rieske	Rieske
GCF_902705885.1|ALFHKI_04633	Rieske	Rieske
GCF_902705885.1|ALFHKI_04657	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_902705885.1|ALFHKI_04787	Rieske	Rieske
GCF_902705885.1|ALFHKI_05284	DNA_glycosylase	DNA_glycosylase
GCF_902705885.1|ALFHKI_06320	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_910591625.1|DDFCAJ_01352	Rieske	Rieske
GCF_910591625.1|DDFCAJ_03179	WhiB	WhiB
GCF_910591625.1|DDFCAJ_03188	WhiB	WhiB
GCF_910591625.1|DDFCAJ_03591	Radical_SAM	Radical_SAM
GCF_910591625.1|DDFCAJ_03816	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_910591625.1|DDFCAJ_03844	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_910591625.1|DDFCAJ_04263	Molybdoenzyme	Molybdoenzyme
GCF_910591625.1|DDFCAJ_04605	Rieske	Rieske
GCF_910591625.1|DDFCAJ_04883	Rieske	Rieske
GCF_943913955.1|NOJLIJ_00072	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_943913955.1|NOJLIJ_00161	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_943913955.1|NOJLIJ_04240	Radical_SAM	Radical_SAM
GCF_943913955.1|NOJLIJ_05441	DNA_glycosylase	DNA_glycosylase
GCF_963378075.1|LOBJLN_00754	Ferredoxin_reductase_FprB	Ferredoxin_reductase_FprB
GCF_963378075.1|LOBJLN_01760	Molybdoenzyme	Molybdoenzyme
GCF_963378075.1|LOBJLN_03489	Molybdoenzyme	Molybdoenzyme
GCF_963378085.1|HNHPHM_00052	WhiB	WhiB
GCF_963378085.1|HNHPHM_00339	Molybdoenzyme	Molybdoenzyme
GCF_963378085.1|HNHPHM_00832	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_963378085.1|HNHPHM_01249	DNA_glycosylase	DNA_glycosylase
GCF_963378085.1|HNHPHM_01360	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378085.1|HNHPHM_01854	Molybdoenzyme	Molybdoenzyme
GCF_963378085.1|HNHPHM_02560	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378085.1|HNHPHM_04519	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378085.1|HNHPHM_04761	Molybdoenzyme	Molybdoenzyme
GCF_963378085.1|HNHPHM_04843	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378095.1|MLODDL_01705	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378095.1|MLODDL_01724	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_963378095.1|MLODDL_02705	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378095.1|MLODDL_03397	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_963378095.1|MLODDL_03766	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378095.1|MLODDL_04152	WhiB	WhiB
GCF_963378095.1|MLODDL_04392	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378095.1|MLODDL_04397	Rieske	Rieske
GCF_963378095.1|MLODDL_04624	Rieske	Rieske
GCF_963378095.1|MLODDL_04862	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
GCF_963378095.1|MLODDL_05018	Rieske	Rieske
GCF_963378105.1|IJLKJP_03842	Rieske	Rieske
GCF_963853645.1|NALDBG_03047	Molybdoenzyme	Molybdoenzyme
GCF_963853645.1|NALDBG_04799	Ferredoxin_2Fe2S	Ferredoxin_2Fe2S
GCF_963853665.1|DCFHPI_00766	Rieske	Rieske
GCF_963853665.1|DCFHPI_02219	Radical_SAM	Radical_SAM
GCF_963853665.1|DCFHPI_03125	Rieske	Rieske
GCF_963853665.1|DCFHPI_03920	Ferredoxin_4Fe4S	Ferredoxin_4Fe4S
